010612 Les mammifères; vivent, les baleines, les dauphins et les marsouins (mammifères de l'ordre des cétacés); lamantins et dugongs (mammifères de l'ordre des Siréniens); phoques, lions de mer et morses (mammifères du sous-ordre Pinnipedia)
010613 Les mammifères; vivants, chameaux et autres camélidés (camélidés)
2202 Eaux, y compris les eaux minérales et gazeuses, additionnées de sucre ou d'édulcorants, aromatisées; autres boissons non alcooliques, à l'exclusion des jus de fruits ou de légumes du no. 2009
220210 Des eaux; y compris les huiles minérales et gazeuses, additionnées de sucre ou d'autres édulcorants ou aromatisées
220291 Boissons non alcoolisées; bière sans alcool
220299 Boissons non alcoolisées; autre que de la bière sans alcool, n.c.a. dans l'article no. 2202.10, à l'exclusion des jus de fruits ou de légumes du no. 2009
2203 Bière faite de malt
220300 Bière; fabriqué à partir de malt
2204 Vin de raisins frais, y compris les vins fortifiés; moûts de raisin autres que ceux du no. 2009
220410 Du vin; pétillant
220421 Du vin; toujours dans des contenants de 2 litres ou moins
220422 Du vin; toujours dans des récipients contenant plus de 2 litres mais pas plus de 10 litres
220429 Du vin; encore, dans des contenants contenant plus de 10 litres
220430 Moût de raisin; n.c.a. dans le n ° 2009, n.c.a. dans l'article no. 2204.2
2205 Vermouth et autres vins de raisins frais, aromatisés avec des plantes ou des substances aromatiques
220510 Vermouth et autres vins de raisins frais, aromatisés à l'aide de plantes ou de substances aromatiques, en récipients d'une contenance n'excédant pas 2 litres
220590 Vermouths et autres vins de raisins frais, aromatisés à l'aide de plantes ou de substances aromatiques, en récipients d'une contenance supérieure à 2 litres
2206 Boissons fermentées, n.c.a. au chapitre 22; (par exemple, le cidre, le poiré, l'hydromel, le saké)
220600 Boissons fermentées (par exemple, le cidre, le poiré, l'hydromel, le saké)
2207 Alcool éthylique non dénaturé; d'un titre alcoométrique volumique de 80% vol. ou plus; alcool éthylique et autres eaux-de-vie, dénaturés, de toute concentration
220710 Alcool éthylique non dénaturé; d'un titre alcoométrique volumique de 80% vol. ou plus
220720 Alcool éthylique et autres alcools; dénaturé, de toute force
2208 Alcool éthylique non dénaturé; d'un titre alcoométrique volumique inférieur à 80% volume; spiritueux, liqueurs et autres boissons spiritueuses
220820 Spiritueux obtenus par distillation de vin de raisin ou de marc de raisin
220830 Whiskies
220840 Rhum et autres alcools obtenus par distillation de produits de canne à sucre fermentés
220850 Gin et Genève
220860 Vodka
220870 Liqueurs and cordials
220890 Spiritueux, liqueurs et autres boissons spiritueuses; n.c.a. dans le n ° 2208
2209 Vinaigre et succédanés de vinaigre obtenus à partir d'acide acétique
220900 Vinaigre et succédanés de vinaigre; obtenu à partir d'acide acétique
23 INDUSTRIES ALIMENTAIRES, RÉSIDUS ET DÉCHETS DE CELLES-CI; FOURRAGE ANIMAL PRÉPARÉ
2301 Farines, poudres et agglomérés sous forme de pellets, de viande ou d'abats, de poissons ou de crustacés, de mollusques ou d'autres invertébrés aquatiques, impropres à l'alimentation humaine; jambières
230110 Farines, farines et pellets; de viande ou d'abats, cretons
230120 Farines, farines et pellets; de poissons ou de crustacés, de mollusques ou d'autres invertébrés aquatiques
2302 Son, diètes et autres résidus; même sous forme de pellets obtenus par tamisage, mouture ou autre travail des céréales ou des légumineuses
230210 Son, diètes et autres résidus; de maïs, même aggloméré sous forme de pellets, obtenu par tamisage, broyage ou autre opération
230230 Son, diètes et autres résidus; de froment, même aggloméré sous forme de pellets, obtenu par tamisage, broyage ou autre opération
230240 Son, diètes et autres résidus; d'autres céréales, même agglomérées sous forme de pellets, obtenues par tamisage, mouture ou autres opérations
230250 Son, diètes et autres résidus; de légumineuses, même agglomérées sous forme de pellets, obtenues par tamisage, broyage ou autre opération
2303 Résidus de fabrication d'amidon, résidus similaires; pulpe de betterave, bagasse et autres déchets de la fabrication du sucre, drêches et déchets de brasserie ou de distillerie, même agglomérés sous forme de pellets
230310 Résidus d'amidonnerie et résidus similaires que ce soit sous forme de pellets
230320 Pulpe de betterave, bagasse et autres déchets de fabrication de sucre; que ce soit sous forme de pellets
230330 Brassage ou distillation des déchets et des déchets; que ce soit sous forme de pellets
2304 Tourteaux et autres résidus solides; même broyés ou agglomérés sous forme de pellets, résultant de l'extraction de l'huile de soja
230400 Tourteaux et autres résidus solides; même broyés ou agglomérés sous forme de pellets, résultant de l'extraction de l'huile de soja
2305 Tourteaux et autres résidus solides; même broyés ou agglomérés sous forme de pellets, de l'extraction de l'huile d'arachide
230500 Tourteaux et autres résidus solides; même broyés ou agglomérés sous forme de pellets, de l'extraction de l'huile d'arachide
2306 Tourteaux et autres résidus solides; même broyé ou aggloméré sous forme de pellets, de l'extraction de graisses ou d'huiles végétales autres que celles du no. 2304 ou 2305
230610 Tourteaux et autres résidus solides; même broyés ou agglomérés sous forme de pellets, résultant de l'extraction d'huiles de graines de coton
230620 Tourteaux et autres résidus solides; même broyés ou agglomérés sous forme de pellets, résultant de l'extraction des huiles de lin
230630 Tourteaux et autres résidus solides; même broyés ou agglomérés sous forme de pellets, résultant de l'extraction d'huiles de graines de tournesol
230641 Tourteaux et autres résidus solides; même broyés ou agglomérés sous forme de pellets, résultant de l'extraction d'huiles de graines de colza ou de colza à faible teneur en acide érucique
230649 Tourteaux et autres résidus solides; même broyés ou agglomérés sous forme de pellets, de l'extraction des huiles de graines de colza (autres que les colza et les colza à faible teneur en acide érucique)
230650 Tourteaux et autres résidus solides; même broyés ou agglomérés sous forme de pellets, résultant de l'extraction d'huiles de coprah ou de graines de coprah
230660 Tourteaux et autres résidus solides; même broyés ou agglomérés sous forme de pellets, de l'extraction des huiles de palme ou des amandes
230690 Tourteaux et autres résidus solides; même broyés ou agglomérés sous forme de pellets, résultant de l'extraction d'huiles, n.c.a. dans le n ° 2306
2307 Lecture de vin; Argol
230700 Lecture de vin; Argol
2308 Matières végétales et déchets végétaux, résidus végétaux et bioproduits; même aggloméré sous forme de pellets, des types utilisés pour l'alimentation des animaux, non dénommés ni compris ailleurs
230800 Matières végétales et déchets végétaux, résidus végétaux et sous-produits; même aggloméré sous forme de pellets, des types utilisés pour l'alimentation des animaux, non dénommés ni compris ailleurs
2309 Préparations des types utilisés pour l'alimentation des animaux
230910 Nourriture pour chiens ou chats; conditionné pour la vente au détail, utilisé pour l'alimentation des animaux
230990 Nourriture pour chiens ou chats; (non conditionnée pour la vente au détail), utilisée pour l'alimentation des animaux
24 TABAC ET SUCCÉDANÉS DE TABAC FABRIQUÉS
2401 Tabac, non manufacturé; déchets de tabac
240110 Tabac (non tiges ou dépouillées)
240120 Le tabac; partiellement ou entièrement tiges ou dépouillées
240130 Déchets de tabac
2402 Cigares, cigares, cigarillos et cigarettes; de tabac ou de succédanés de tabac
240210 Cigares, cigares et cigarillos; contenant du tabac, y compris le poids de chaque bande, enveloppe ou pièce jointe
240220 Cigarettes; contenant du tabac
240290 Cigares, cigarillos et cigares; contenant des succédanés du tabac, y compris le poids de chaque bande, enveloppe ou pièce jointe
2403 Tabac manufacturé et succédanés de tabac fabriqués n.c.a .; tabac homogénéisé ou reconstitué; extraits de tabac et essences
240311 Le tabac; fumage, pipe à eau, tel que spécifié à la note de sous-position 1 du présent chapitre, contenant ou non des succédanés du tabac en toute proportion
240319 Le tabac; fumage, à l'exclusion du tabac à pipe, même contenant des succédanés de tabac en toute proportion
240391 Le tabac; homogénéisé ou reconstitué
240399 Le tabac; autre qu'homogénéisé ou reconstitué ou fumant
25 SEL; SOUFRE; TERRES, PIERRE; PLÂTRES, CHAUX ET CIMENT
2501 Sel (y compris le sel de table et le sel dénaturé); chlorure de sodium pur, même en solution aqueuse; eau de mer
250100 Sel (y compris le sel de table et le sel dénaturé); chlorure de sodium pur, même en solution aqueuse; eau de mer
2502 Pyrites de fer; non grillé
250200 Pyrites de fer; non grillé
2503 Soufre de toutes sortes; autres que le soufre sublimé, précipité et colloïdal
250300 Soufre de toutes sortes; autres que le soufre sublimé, précipité et colloïdal
2504 Graphite; Naturel
250410 Graphite; naturel, en poudre ou en flocons
250490 Graphite; naturels, sous d'autres formes, à l'exclusion de la poudre ou des flocons
2505 Sables de toutes sortes; naturels, même colorés, autres que les sables porteurs de métaux du chapitre 26
250510 Sables sables naturels, sableux et siliceux, même colorés
250590 Sables naturels (autres que les sables siliceux et quartzeux), même colorés (à l'exclusion des sables contenant des métaux du chapitre 26)
2506 Quartz; (autres que sables naturels), quartzites, même dégrossis ou simplement débités, par sciage ou autrement, en blocs ou en plaques de forme carrée ou rectangulaire
250610 Quartz; autres que les sables naturels
250620 Quartzite; même dégrossi ou simplement débité, par sciage ou autrement, en blocs ou en plaques de forme carrée ou rectangulaire
2507 Kaolin et autres argiles kaoliniques; si calciné ou non
250700 Kaolin et autres argiles kaoliniques; si calciné ou non
2508 Argiles; (à l'exclusion des argiles expansées du n ° 6806), l'andalousite kyanite et la sillimanite, même calcinées; la mullite; chamotte ou terre de dinas
250810 Argiles (à l'exclusion des argiles expansées du n ° 6806); bentonite, même calcinée
250830 Argiles (à l'exclusion des argiles expansées du n ° 6806); argile réprimée, même calcinée
250840 Argiles (à l'exclusion des argiles expansées du n ° 6806); n.c.a. dans le n ° 2508, même calciné
250850 Argiles (à l'exclusion des argiles expansées du n ° 6806); andalousite, cyanite et sillimanite, même calcinés
250860 Argiles (à l'exclusion des argiles expansées du n ° 6806); mullite
250870 Argiles (à l'exclusion des argiles expansées du n ° 6806); terre de chamotte ou de dinas
2509 Craie
250900 Craie
2510 Les phosphates de calcium naturels; Phosphates de calcium et d'aluminium naturels et craie phosphatée
251010 Les phosphates de calcium naturels, les phosphates aluminocalciques naturels et la craie phosphatée; non moulu
251020 Les phosphates de calcium naturels, les phosphates aluminocalciques naturels et la craie phosphatée; sol
2511 Sulfate de baryum naturel (baryte); carbonate de baryum naturel (withérite), même calciné, à l'exclusion de l'oxyde de baryum du n °. 2816
251110 Sulfate de baryum (baryte); Naturel
251120 Carbonate de baryum (witherite); naturels, même calcinés, à l'exclusion de l'oxyde de baryum du n °. 2816
2512 Farines siliceuses fossiles (par exemple kieselguhr, tripolite et diatomite) et terres siliceuses similaires; calciné ou non, d'une densité apparente égale ou inférieure à 1
251200 Farines siliceuses fossiles (par exemple kieselguhr, tripolite et diatomite) et terres siliceuses similaires; calciné ou non, d'une densité apparente égale ou inférieure à 1
2513 Pierre ponce; émeri; corindon naturel, grenat naturel et autres abrasifs naturels, même traités thermiquement
251310 Pierre ponce, même traitée thermiquement
251320 Emeris, corindons naturels, grenats naturels et autres abrasifs naturels, même traités thermiquement
2514 Ardoise, même dégrossie ou simplement débitée, par sciage ou autrement, en blocs ou en plaques de forme carrée ou rectangulaire
251400 Ardoise; même dégrossi ou simplement débité, par sciage ou autrement, en blocs ou en plaques de forme carrée ou rectangulaire
2515 Marbre, travertin, écaussine et autres pierres calcaires; d'une densité apparente inférieure à 2,5, l'albâtre, qu'il soit coupé par sciage, etc., en blocs, dalles de forme rectangulaire (carrée)
251511 Marbre et travertin; ayant une masse volumique égale ou supérieure à 2,5, bruts ou dégrossis par sciage ou autrement, en blocs ou en plaques de forme carrée ou rectangulaire
251512 Marbre et travertin; simplement découpés, par sciage ou autrement, en blocs ou en plaques de forme rectangulaire (y compris de forme carrée), ayant une masse volumique égale ou supérieure à 2,5
251520 Ecaussine et autres pierres de taille ou de construction calcaires; albâtre, ayant une densité de 2,5 ou plus
2516 Granit, porphyre, basalte, grès, autres pierres de taille et de construction, même dégrossies, débitées, par sciage, en blocs ou en plaques de forme carrée ou rectangulaire
251611 Granit; brut ou rogné
251612 Granit; simplement découpés, par sciage ou autrement, en blocs ou en plaques de forme rectangulaire (y compris carrée)
251620 Grès;. même dégrossi, coupé, scié, etc., en blocs ou en plaques de forme carrée ou rectangulaire
251690 Pierre monumentale ou de construction; n.c.a. dans le n ° 2516, même dégrossie ou simplement débitée, par sciage ou autrement, en blocs ou en plaques de forme carrée ou rectangulaire
2517 Cailloux, gravier, pierre concassée pour agrégats de béton pour ballast routier ou ferroviaire, bardeau ou silex; macadam de laitier, dross, etc. granules goudronnés, gravillons, poudre de pierres du n °. 2515 et 2516
251710 Cailloux, gravier, pierre brisée ou concassée; des types généralement utilisés pour les agrégats de béton, pour l'empierrement des routes ou pour le ballast ferroviaire ou autre, les bardeaux et les silex, même traités thermiquement
251720 Macadam de laitier, de scories ou de déchets industriels similaires; incorporer ou non les matériaux dans l'article no. 2517.10
251730 Macadam goudronné
251741 Des pierres; de marbre, en granulés, en éclats et en poudre, même traités thermiquement
251749 Des pierres; du n ° de 2515 ou 2516 (à l'exclusion du marbre), en granulés, en éclats et en poudre, même traités thermiquement
2518 Dolomie, même calcinée ou frittée; y compris la dolomite dégrossie ou simplement coupée par sciage ou autrement en blocs ou en plaques de forme carrée ou rectangulaire; mélange de dolomite
251810 Dolomie, non calcinée ou frittée; y compris la dolomite dégrossie ou simplement coupée par sciage ou autrement en blocs ou en plaques de forme carrée ou rectangulaire
251820 Dolomie, calcinée ou frittée; y compris la dolomite dégrossie ou simplement coupée par sciage ou autrement en blocs ou en plaques de forme carrée ou rectangulaire
251830 Mélange à piler Dolomite
2519 Carbonate de magnésium naturel (magnésite); magnésie fusionnée; magnésie calcinée à mort (frittée), contenant ou non de petites quantités d'autres oxydes ajoutés avant le frittage; oxyde de magnésium, pur ou non
251910 Carbonate de magnésium (magnésite); Naturel
251990 Magnésie, fusionnée ou brûlée à mort (frittée); contenant ou non de petites quantités d'autres oxydes ajoutés avant le frittage, autre oxyde de magnésium, même pur, (carbonate de magnésium non naturel)
2520 Gypse; anhydrite; plâtres (à base de gypse calciné ou de sulfate de calcium), colorés ou non, avec ou sans petites quantités d'accélérateurs ou de ralentisseurs
252010 Gypse; anhydrite
252020 Des plâtres; (consistant en gypse calciné ou en sulfate de calcium), même colorés, avec ou sans petites quantités d'accélérateurs ou de ralentisseurs
2521 Flux de calcaire; pierres calcaires et autres pierres calcaires des types utilisés pour la fabrication de chaux ou de ciment
252100 Flux de calcaire; pierres calcaires et autres pierres calcaires des types utilisés pour la fabrication de chaux ou de ciment
2522 Chaux vive, chaux éteinte et chaux hydraulique; autres que l'oxyde et l'hydroxyde de calcium du n °. 2825
252210 Chaux vive; à l'exclusion de l'oxyde et de l'hydroxyde de calcium du n °. 2825
252220 Chaux; à l'exclusion de l'oxyde et de l'hydroxyde de calcium du n °. 2825
252230 Chaux hydraulique; à l'exclusion de l'oxyde et de l'hydroxyde de calcium du n °. 2825
2523 Ciments Portland, ciment alumineux (ciment fondu), ciment laitier, ciment super-sulfate et ciments hydrauliques similaires, même colorés ou sous forme de clinkers
252310 Clinker de ciment (même coloré)
252321 Ciment; Portland, blanc, même coloré artificiellement
252329 Ciment; portland, autre que blanc, même coloré artificiellement
252330 Ciment; alumineux (ciment fondu), même coloré ou sous forme de clinkers
252390 Ciment; types hydrauliques n.c.a. dans le n ° 2523
2524 Amiante
252410 Amiante; crocidolite (amiante bleu)
252490 Amiante; autre que la crocidolite (amiante bleu)
2525 Mica, y compris les splittings; déchets de mica
252510 Mica; brut et découpé en feuilles ou en séparations
252520 Mica; poudre
252530 Mica; déchets
2526 Stéatite naturelle; même dégrossi ou simplement débité, par sciage ou autrement, en blocs ou en plaques de forme carrée ou rectangulaire; talc
252610 Stéatite; naturels (non broyés ou pulvérisés), même dégrossis ou simplement débités, par sciage ou autrement, en blocs ou en plaques de forme carrée ou rectangulaire; talc
252620 Stéatite; naturels, broyés, réduits en poudre, même dégrossis ou simplement débités, par sciage ou autrement, en blocs ou en plaques de forme carrée ou rectangulaire; talc
2528 Borates naturels et leurs concentrés (même calcinés), à l'exclusion des borates séparés de la saumure naturelle; acide borique naturel ne contenant pas plus de 85% de H3BO3 calculé sur le poids sec
252800 Borates naturels et leurs concentrés (même calcinés), à l'exclusion des borates séparés de la saumure naturelle; acide borique naturel ne contenant pas plus de 85% de H3BO3 calculé sur le poids sec
2529 Feldspath; la leucite; la néphéline et la syénite néphélinique; spath fluor
252910 Feldspath
252921 Spath fluor; contenant en poids 97% ou moins de fluorure de calcium
252922 Spath fluor; contenant en poids plus de 97% de fluorure de calcium
252930 La leucite; néphéline et syénite néphélinique
2530 Substances minérales non dénommées ni comprises ailleurs
253010 La vermiculite, la perlite et les chlorites; non expansé
253020 Kiesérite, epsomite (sulfates de magnésium naturels)
253090 Substances minérales n.c.a. au chapitre 25
26 MINERAIS, SCORIES ET CENDRES
2601 Minerais de fer et concentrés; y compris les pyrites de fer grillées
260111 Minerais de fer et concentrés; non aggloméré
260112 Minerais de fer et concentrés; aggloméré (à l'exclusion des pyrites de fer grillées)
260120 Pyrites de fer; rôti
2602 Minerais et concentrés de manganèse, y compris les minerais de manganèse ferrugineux et leurs concentrés d'une teneur en manganèse de 20% ou plus, calculés sur le poids sec
260200 Minerais et concentrés de manganèse, y compris les minerais de manganèse ferrugineux et leurs concentrés d'une teneur en manganèse de 20% ou plus, calculés sur le poids sec
2603 Minerais de cuivre et leurs concentrés
260300 Minerais de cuivre et leurs concentrés
2604 Minerais de nickel et leurs concentrés
260400 Minerais de nickel et leurs concentrés
2605 Minerais de cobalt et leurs concentrés
260500 Minerais de cobalt et leurs concentrés
2606 Minerais d'aluminium et leurs concentrés
260600 Minerais d'aluminium et leurs concentrés
2607 Minerais de plomb et leurs concentrés
260700 Minerais de plomb et leurs concentrés
2608 Minerais de zinc et leurs concentrés
260800 Minerais de zinc et leurs concentrés
2609 Minerais d'étain et leurs concentrés
260900 Minerais d'étain et leurs concentrés
2610 Minerais de chrome et leurs concentrés
261000 Minerais de chrome et leurs concentrés
2611 Minerais de tungstène et leurs concentrés
261100 Minerais de tungstène et leurs concentrés
2612 Minerais d'uranium ou de thorium et leurs concentrés
261210 Minerais d'uranium et leurs concentrés
261220 Minerais de thorium et leurs concentrés
2613 Minerais de molybdène et leurs concentrés
261310 Minerais de molybdène et leurs concentrés; rôti
261390 Minerais de molybdène et leurs concentrés; autre que rôti
2614 Minerais de titane et leurs concentrés
261400 Minerais de titane et leurs concentrés
2615 Minerais de niobium, de tantale, de vanadium ou de zirconium et leurs concentrés
261510 Minerais de zirconium et leurs concentrés
261590 Niobium, tantale, vanadium, minerais et concentrés
2616 Minerais et concentrés de métaux précieux
261610 Minerais d'argent et leurs concentrés
261690 Minerais et concentrés de métaux précieux; (excluant l'argent)
2617 Minerais et concentrés; n.c.a. dans le n ° 2601
261710 Minerais d'antimoine et leurs concentrés
261790 Minerais et concentrés n.c.a. au chapitre 26; autre que l'antimoine
2618 Scories granulées (sable de laitier) issues de la fabrication du fer ou de l'acier
261800 Laitier granulé (sable de laitier); de la fabrication ou du fer ou de l'acier
2619 Scories, scories; (autres que les scories granulées), les entartrages et autres déchets de la fabrication du fer ou de l'acier
261900 Scories, scories; (autres que les scories granulées), les entartrages et autres déchets de la fabrication du fer ou de l'acier
2620 Scories, cendres et résidus; (ne provenant pas de la fabrication du fer ou de l'acier) contenant des métaux, de l'arsenic ou leurs composés
262011 Scories, cendres et résidus; (ne provenant pas de la fabrication du fer ou de l'acier), contenant principalement du zinc, du zinc dur
262019 Scories, cendres et résidus; (ne provenant pas de la fabrication du fer ou de l'acier), contenant principalement du zinc, autre que du zinc dur
262021 Scories, cendres et résidus; (ne provenant pas de la fabrication de fer ou d'acier), contenant principalement du plomb; boues d'essence au plomb et boues de composés antidétonants contenant du plomb
262029 Scories, cendres et résidus; (ne provenant pas de la fabrication de fer ou d'acier), contenant principalement du plomb; à l'exclusion des boues d'essence au plomb et des boues de composés antidétonants contenant du plomb
262030 Scories, cendres et résidus; (ne provenant pas de la fabrication du fer ou de l'acier), contenant principalement du cuivre
262040 Scories, cendres et résidus; (ne provenant pas de la fabrication du fer ou de l'acier), contenant principalement de l'aluminium
262060 Scories, cendres et résidus; (ne provenant pas de la fabrication du fer ou de l'acier), contenant de l'arsenic, du mercure, du thallium ou leurs mélanges, des types utilisés pour l'extraction de l'arsenic ou de ces métaux ou pour la fabrication de leurs composés chimiques
262091 Scories, cendres et résidus; (ne provenant pas de la fabrication du fer ou de l'acier), contenant de l'antimoine, du béryllium, du cadmium, du chrome ou leurs mélanges
262099 Scories, cendres et résidus; (ne provenant pas de la fabrication du fer ou de l'acier), contenant principalement des métaux ou leurs composés, n.c.a. dans le n ° 2620
2621 Scories et cendres n.c.a. au chapitre 26; y compris les cendres d'algues (varech) et les cendres et résidus provenant de l'incinération des déchets municipaux
262110 Scories et cendres; cendres et résidus de l'incinération des déchets municipaux
262190 Scories et cendres n.c.a. au chapitre 26; y compris les cendres d'algues (varech) mais en excluant les cendres et les résidus provenant de l'incinération des déchets municipaux
27 Combustibles minéraux, huiles minérales et produits de leur distillation; SUBSTANCES BITUMINEUSES; CIRES MINÉRALES
2701 Charbon; briquettes, ovoïdes et combustibles solides similaires fabriqués à partir de charbon
270111 Charbon; anthracite, même pulvérisé, mais non aggloméré
270112 Charbon; bitumineux, même pulvérisé, mais non aggloméré
270119 Charbon; (autres que l'anthracite et le bitume), même pulvérisés mais non agglomérés
270120 Briquettes, ovoïdes et combustibles solides similaires; fabriqué à partir de charbon
2702 Lignite; aggloméré ou non, à l'exclusion des avions à réaction
270210 Lignite; même pulvérisé, mais non aggloméré, à l'exclusion des jets
270220 Lignite; aggloméré, à l'exclusion du jet
2703 Tourbe; (y compris la litière de tourbe), agglomérée ou non
270300 Tourbe; (y compris la litière de tourbe), agglomérée ou non
2704 Coca et semi-coke; de charbon, de lignite ou de tourbe, même agglomérée; rétorquer le carbone
270400 Coca et semi-coke; de charbon, de lignite ou de tourbe, même agglomérée; rétorquer le carbone
2705 Gaz de houille, gaz à l'eau, gaz de synthèse et gaz similaires, autres que les gaz de pétrole et autres hydrocarbures gazeux
270500 Des gaz; charbon, eau, gaz de production et gaz similaires (à l'exclusion du pétrole et d'autres hydrocarbures gazeux)
2706 Goudrons distillés à partir de houille, de lignite, de tourbe et d'autres goudrons minéraux, même déshydratés ou partiellement distillés; y compris les goudrons reconstitués
270600 Le goudron; distillés à partir de houille, de lignite ou de tourbe, et d'autres goudrons minéraux, même déshydratés ou partiellement distillés, y compris les goudrons reconstitués
2707 Huiles et autres produits de la distillation du goudron de houille à haute température; produits similaires dans lesquels le poids des constituants aromatiques dépasse celui des constituants non aromatiques
270710 Huiles et produits de la distillation du goudron de houille à haute température; benzol (benzène)
270720 Huiles et produits de la distillation du goudron de houille à haute température; toluol (toluène)
270730 Huiles et produits de la distillation du goudron de houille à haute température; xylol (xylènes)
270740 Huiles et produits de la distillation du goudron de houille à haute température; naphtaline
270750 Mélanges d'hydrocarbures aromatiques; n.c.a. dans le n ° 2707, dont 65% ou plus en volume (y compris les pertes) distille à 250 degrés Celsius par la méthode ISO 3405 (équivalente à la méthode ASTM D 86)
270791 Huiles et autres produits de la distillation du goudron de houille à haute température; huiles de créosote
270799 Huiles et autres produits de la distillation du goudron de houille à haute température; n.c.a. dans le n ° 2707
2708 Pitch et pitch coke; obtenu à partir de goudron de houille ou d'autres goudrons minéraux
270810 Pas; obtenu à partir de goudron de houille ou d'autres goudrons minéraux
270820 Pitch coke; obtenu à partir de goudron de houille ou d'autres goudrons minéraux
2709 Huiles et huiles de pétrole obtenues à partir de minéraux bitumineux; brut
270900 Huiles; huiles de pétrole et huiles de minéraux bitumineux, brutes
2710 Huiles brutes de pétrole ou de minéraux bitumineux, non brutes; préparations, n.c.a., contenant en poids 70% ou plus d'huiles de pétrole ou de minéraux bitumineux; ceux-ci étant les constituants de base des préparations; huiles usagées
271012 Huiles brutes de pétrole ou de minéraux bitumineux, ne contenant pas de biodiesel, non brutes, non huiles usagées; préparations, n.c.a., contenant en poids 70% ou plus d'huiles de pétrole ou de minéraux bitumineux; huiles légères et préparations
271019 Huiles brutes de pétrole ou de minéraux bitumineux, ne contenant pas de biodiesel, non brutes, non huiles usagées; préparations, n.c.a., contenant en poids 70% ou plus d'huiles de pétrole ou de minéraux bitumineux; huiles et préparations non légères
271020 Huiles brutes de pétrole ou de minéraux bitumineux contenant du biodiesel, non brutes, non des huiles usagées; préparations a.c., contenant en poids 70% ou plus d'huiles de pétrole ou de minéraux bitumineux
271091 Huiles usagées; de pétrole ou obtenu à partir de minéraux bitumineux, non brut; et préparations n.c.a., poids 70% ou leurs préparations, contenant des polychlorobiphényles (PCB), des terphényles polychlorés (PCT) ou des polybromobiphényles (PBB)
271099 Huiles usagées; de pétrole ou de minéraux bitumineux, non bruts, et préparations n.c.a., en poids 70% ou leurs préparations, ne contenant pas de biphényles polychlorés (BPC), de terphényles polychlorés (PCT) ou de polybromobiphényles (PBB)
2711 Gaz de pétrole et autres hydrocarbures gazeux
271111 Gaz de pétrole et autres hydrocarbures gazeux; gaz naturel liquéfié
271112 Gaz de pétrole et autres hydrocarbures gazeux; liquéfié, propane
271113 Gaz de pétrole et autres hydrocarbures gazeux; liquéfié, butanes
271114 Gaz de pétrole et autres hydrocarbures gazeux; liquéfié, éthylène, propylène, butylène et butadiène
271119 Gaz de pétrole et autres hydrocarbures gazeux; liquéfié, n.c.a. dans le n ° 2711
271121 Gaz de pétrole et autres hydrocarbures gazeux; à l'état gazeux, gaz naturel
271129 Gaz de pétrole et autres hydrocarbures gazeux; à l'état gazeux, autre que le gaz naturel
2712 Vaseline; paraffine, cire de pétrole microcristalline, gatsch, ozokérite, cire de lignite, cire de tourbe, autres cires minérales, produits similaires obtenus par synthèse, autres procédés; coloré ou non
271210 Vaseline
271220 Paraffine; contenant en poids moins de 0,75% d'huile, obtenue par synthèse ou par d'autres procédés, même colorés
271290 Paraffine; contenant en poids 0,75% ou plus d'huile, obtenue par synthèse ou par d'autres procédés, même colorés
2713 Coke de pétrole, bitume de pétrole; autres résidus d'huiles de pétrole ou de minéraux bitumineux
271311 Coke de pétrole; (non calciné), obtenu à partir de minéraux bitumineux
271312 Coke de pétrole; calciné, obtenu à partir de minéraux bitumineux
271320 Bitume de pétrole; obtenu à partir de minéraux bitumineux
271390 Les résidus; d'huiles de pétrole ou d'huiles obtenues à partir de minéraux bitumineux
2714 Bitume et asphalte, naturel; schistes bitumineux ou pétrolifères et sables bitumineux; asphaltites et roches asphaltiques
271410 Schistes bitumineux ou pétrolifères et sables bitumineux
271490 Bitume et asphalte, naturel; asphaltites et roches asphaltiques
2715 Mélanges bitumineux à base d'asphalte naturel; sur bitume naturel, sur bitume de pétrole, sur goudron minéral ou sur brai de goudron minéral (mastics bitumineux, cut-backs, par exemple)
271500 Mélanges bitumineux à base d'asphalte naturel, de bitume naturel, de bitume de pétrole, de goudron minéral ou de brai de goudron minéral (mastics bitumineux, cut-backs, par exemple)
28 PRODUITS CHIMIQUES INORGANIQUES; COMPOSÉS ORGANIQUES ET INORGANIQUES DE MÉTAUX PRÉCIEUX; DE MÉTAUX DES TERRES RARES, D'ÉLÉMENTS RADIOACTIFS ET D'ISOTOPES
2801 Fluor, chlore, brome et iode
280110 Chlore
280120 Iode
280130 Fluor; brome
2802 Soufre; sublimé ou précipité, soufre colloïdal
280200 Soufre; sublimé ou précipité, soufre colloïdal
2803 Carbone; les noirs de carbone et d'autres formes de carbone, n.c.a.
280300 Carbone; les noirs de carbone et d'autres formes de carbone, n.c.a.
2804 Hydrogène, gaz rares et autres non-métaux
280410 Hydrogène
280421 Gaz rares argon
280429 Gaz rares autre que l'argon
280430 Azote
280440 Oxygène
280450 Bore; tellure
280461 Silicium; contenant en poids pas moins de 99,99% de silicium
280469 Silicium; contenant en poids moins de 99,99% de silicium
280470 Phosphore
280480 Arsenic
280490 Sélénium
2805 Les métaux alcalins ou alcalino-terreux; métaux des terres rares, scandium et yttrium, même mélangés ou alliés entre eux; Mercure
280511 Les métaux alcalins ou alcalino-terreux; sodium
280512 Les métaux alcalins ou alcalino-terreux; calcium
280519 Les métaux alcalins ou alcalino-terreux; autre que le sodium et le calcium
